x,y,z
4.292972087860107,-1.7204993963241577,59.7924919128418
4.292972087860107,-1.7204993963241577,59.7924919128418
4.292972087860107,-1.7204993963241577,59.7924919128418
4.292972087860107,-1.7204993963241577,59.7924919128418
4.292972087860107,-1.7204993963241577,59.7924919128418
4.4621477127075195,-2.1611623764038086,59.65537643432617
4.147518157958984,-2.208083391189575,59.69793701171875
4.480559349060059,-1.912287950515747,59.69917297363281
4.0655341148376465,-1.9864740371704102,59.790462493896484
4.42296028137207,-1.7333810329437256,59.662681579589844
4.040894985198975,-1.8224141597747803,59.74506378173828
4.383288383483887,-1.71714448928833,59.80415344238281
4.204102516174316,-1.7341279983520508,59.84386444091797
4.403718948364258,-1.2969660758972168,59.87699890136719
4.169683933258057,-1.3218189477920532,59.90866470336914
4.431155204772949,-0.9560088515281677,60.056739807128906
4.182879447937012,-0.9896509051322937,60.10043716430664
4.322193145751953,-2.439613103866577,59.522377014160156
4.309797286987305,-2.2501587867736816,59.64823913574219
4.292972087860107,-1.7204993963241577,59.7924919128418
4.292972087860107,-1.7204993963241577,59.7924919128418
4.292972087860107,-1.7204993963241577,59.7924919128418
4.292972087860107,-1.7204993963241577,59.7924919128418
4.292972087860107,-1.7204993963241577,59.7924919128418
4.292972087860107,-1.7204993963241577,59.7924919128418
4.292972087860107,-1.7204993963241577,59.7924919128418
1.1240323781967163,-4.518522262573242,97.73458099365234
1.1240323781967163,-4.518522262573242,97.73458099365234
1.1240323781967163,-4.518522262573242,97.73458099365234
1.1240323781967163,-4.518522262573242,97.73458099365234
1.1240323781967163,-4.518522262573242,97.73458099365234
1.3332922458648682,-5.049765586853027,97.7146987915039
0.9434069991111755,-5.080286979675293,97.78954315185547
1.3947561979293823,-4.790633201599121,97.71357727050781
0.8597108125686646,-4.828606605529785,97.8262939453125
1.3937512636184692,-4.547178268432617,97.64385223388672
0.805120587348938,-4.581515789031982,97.790771484375
1.217316746711731,-4.519618988037109,97.74833679199219
1.0319573879241943,-4.52769660949707,97.78378295898438
1.1954560279846191,-4.122986793518066,97.74101257324219
0.9607248306274414,-4.14187479019165,97.70277404785156
1.1834527254104614,-3.7226247787475586,97.82849884033203
1.0192896127700806,-3.881145715713501,97.99958801269531
1.1446292400360107,-5.351649761199951,97.6711196899414
1.1414142847061157,-5.147027969360352,97.74128723144531
1.1240323781967163,-4.518522262573242,97.73458099365234
1.1240323781967163,-4.518522262573242,97.73458099365234
1.1240323781967163,-4.518522262573242,97.73458099365234
1.1240323781967163,-4.518522262573242,97.73458099365234
1.1240323781967163,-4.518522262573242,97.73458099365234
1.1240323781967163,-4.518522262573242,97.73458099365234
1.1240323781967163,-4.518522262573242,97.73458099365234
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.7437492609024048,-3.5667569637298584,73.15784454345703
-1.1263513565063477,-3.586388111114502,73.31938171386719
-0.644026517868042,-3.3115389347076416,73.13721466064453
-1.181860327720642,-3.3498382568359375,73.43553161621094
-0.6571893692016602,-3.090425491333008,73.01431274414062
-1.2364764213562012,-3.107405662536621,73.47810363769531
-0.8100179433822632,-3.0425901412963867,73.33229064941406
-0.9977856874465942,-3.0503602027893066,73.38003540039062
-0.7624090909957886,-2.6687521934509277,73.45457458496094
-1.0486035346984863,-2.6722970008850098,73.2718734741211
-0.7065114974975586,-2.3622608184814453,73.71794128417969
-1.0516778230667114,-2.267897605895996,73.25947570800781
-1.0043246746063232,-3.840142011642456,73.12779235839844
-0.9415342211723328,-3.6497185230255127,73.22228240966797
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-0.9045032858848572,-3.0413317680358887,73.32469177246094
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.908823490142822,-6.004921913146973,110.66337585449219
-4.937779903411865,-5.964511871337891,110.22856903076172
-4.849757671356201,-5.771493911743164,110.73701477050781
-4.896224021911621,-5.714469909667969,110.17393493652344
-4.692195892333984,-5.633847713470459,110.62875366210938
-4.695435523986816,-5.640073776245117,110.29428100585938
-4.879596710205078,-5.4402570724487305,110.57733154296875
-4.893613815307617,-5.427534103393555,110.38243103027344
-4.867290496826172,-5.047146320343018,110.66055297851562
-4.858974456787109,-5.033482551574707,110.33613586425781
-4.966238975524902,-4.654384613037109,110.72706604003906
-4.912479400634766,-4.625325679779053,110.31071472167969
-4.860429763793945,-6.24496603012085,110.40746307373047
-4.925472259521484,-6.046289443969727,110.44112396240234
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.8874311447143555,-5.428752422332764,110.44845581054688
-4.8874311447143555,-5.428752422332764,110.44845581054688
11.161253929138184,-6.052003383636475,107.2518539428711
11.161253929138184,-6.052003383636475,107.2518539428711
11.161253929138184,-6.052003383636475,107.2518539428711
11.161253929138184,-6.052003383636475,107.2518539428711
11.161253929138184,-6.052003383636475,107.2518539428711
11.128732681274414,-6.521025657653809,107.18272399902344
11.195673942565918,-6.5345916748046875,107.19771575927734
11.127392768859863,-6.298703670501709,107.22630310058594
11.214509963989258,-6.32804012298584,107.30015563964844
11.141622543334961,-6.14068078994751,107.25387573242188
11.186400413513184,-6.1450324058532715,107.39897918701172
11.146263122558594,-6.058879852294922,107.2864761352539
11.177734375,-6.055402755737305,107.28025817871094
11.149894714355469,-5.669872283935547,107.42523193359375
11.194080352783203,-5.658204078674316,107.30982971191406
11.156509399414062,-5.324986457824707,107.54887390136719
11.190731048583984,-5.295858383178711,107.3544921875
11.153833389282227,-6.796989440917969,107.14090728759766
11.160576820373535,-6.5828962326049805,107.1737060546875
11.161253929138184,-6.052003383636475,107.2518539428711
11.161253929138184,-6.052003383636475,107.2518539428711
11.161253929138184,-6.052003383636475,107.2518539428711
11.161253929138184,-6.052003383636475,107.2518539428711
11.161253929138184,-6.052003383636475,107.2518539428711
11.161253929138184,-6.052003383636475,107.2518539428711
11.161253929138184,-6.052003383636475,107.2518539428711
2.4297051429748535,-4.658447742462158,99.6827392578125
2.4297051429748535,-4.658447742462158,99.6827392578125
2.4297051429748535,-4.658447742462158,99.6827392578125
2.4297051429748535,-4.658447742462158,99.6827392578125
2.4297051429748535,-4.658447742462158,99.6827392578125
2.59663987159729,-5.204805374145508,99.66319274902344
2.2617015838623047,-5.201057434082031,99.695068359375
2.6730713844299316,-4.948647975921631,99.67549133300781
2.2029972076416016,-4.945473670959473,99.73890686035156
2.6890947818756104,-4.719796180725098,99.5947265625
2.1696038246154785,-4.701470375061035,99.71855926513672
2.5113918781280518,-4.663020133972168,99.71061706542969
2.349133253097534,-4.664129734039307,99.71780395507812
2.5062975883483887,-4.268195152282715,99.71442413330078
2.3490917682647705,-4.272789001464844,99.65730285644531
2.506387233734131,-3.9418349266052246,99.91181182861328
2.3573477268218994,-3.878185987472534,99.7137451171875
2.414700984954834,-5.496323108673096,99.59613037109375
2.425445079803467,-5.282861709594727,99.6668701171875
2.4297051429748535,-4.658447742462158,99.6827392578125
2.4297051429748535,-4.658447742462158,99.6827392578125
2.4297051429748535,-4.658447742462158,99.6827392578125
2.4297051429748535,-4.658447742462158,99.6827392578125
2.4297051429748535,-4.658447742462158,99.6827392578125
2.4297051429748535,-4.658447742462158,99.6827392578125
2.4297051429748535,-4.658447742462158,99.6827392578125
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.579440116882324,-5.956325054168701,109.81340026855469
-2.74068546295166,-5.994947910308838,110.14497375488281
-2.5391812324523926,-5.699730396270752,109.76361083984375
-2.7460222244262695,-5.74949836730957,110.25794982910156
-2.588550567626953,-5.478699684143066,109.70866394042969
-2.834895133972168,-5.520567893981934,110.27536010742188
-2.6355180740356445,-5.42654275894165,109.96963500976562
-2.7191104888916016,-5.445765495300293,110.122314453125
-2.6717748641967773,-5.037740707397461,109.97280883789062
-2.767608165740967,-5.058689594268799,110.14573669433594
-2.611137866973877,-4.651707172393799,110.052001953125
-2.703230857849121,-4.672567367553711,110.21711730957031
-2.719386577606201,-6.249351501464844,109.90681457519531
-2.6644201278686523,-6.051455974578857,109.96864318847656
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.677839756011963,-5.430999755859375,110.01449584960938
-2.677839756011963,-5.430999755859375,110.01449584960938
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.837644577026367,-4.836569786071777,96.18997955322266
-6.146183967590332,-4.832275390625,96.13792419433594
-5.7724761962890625,-4.594895362854004,96.17350769042969
-6.198337554931641,-4.5846052169799805,96.13079071044922
-5.827994346618652,-4.523787498474121,96.0135498046875
-6.082929611206055,-4.544695854187012,95.99784088134766
-5.903505325317383,-4.33469820022583,96.2080078125
-6.06873893737793,-4.334024429321289,96.19200134277344
-5.843001365661621,-3.912034034729004,96.20711517333984
-6.075041770935059,-3.9140734672546387,96.24234008789062
-5.828219413757324,-3.5239171981811523,96.28752136230469
-6.09516716003418,-3.52669358253479,96.35379791259766
-5.973346710205078,-5.086431503295898,96.05953979492188
-5.994818687438965,-4.895977020263672,96.1568603515625
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.9868340492248535,-4.329195499420166,96.16856384277344
-5.9868340492248535,-4.329195499420166,96.16856384277344
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.4655144214630127,-4.3058624267578125,87.7486801147461
3.68363094329834,-4.266903400421143,87.50006103515625
3.4265778064727783,-4.06766414642334,87.83720397949219
3.7008304595947266,-4.004505634307861,87.46321105957031
3.4873709678649902,-3.8710885047912598,87.9587173461914
3.7476277351379395,-3.7615714073181152,87.4749755859375
3.502833127975464,-3.793661117553711,87.74156188964844
3.6386148929595947,-3.7754526138305664,87.61759185791016
3.493549108505249,-3.380092144012451,87.79997253417969
3.749274253845215,-3.391605854034424,87.740234375
3.387320041656494,-3.017462730407715,87.72917175292969
3.655696392059326,-3.01570463180542,87.70109558105469
3.629669189453125,-4.589712619781494,87.62539672851562
3.5813331604003906,-4.362130641937256,87.61798858642578
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.5700552463531494,-3.7794411182403564,87.64807891845703
3.5700552463531494,-3.7794411182403564,87.64807891845703
13.289593696594238,-9.07205581665039,158.82870483398438
13.289593696594238,-9.07205581665039,158.82870483398438
13.289593696594238,-9.07205581665039,158.82870483398438
13.289593696594238,-9.07205581665039,158.82870483398438
13.289593696594238,-9.07205581665039,158.82870483398438
13.119935989379883,-9.58678150177002,158.80117797851562
13.452238082885742,-9.567012786865234,158.7437286376953
13.038873672485352,-9.353411674499512,158.8660888671875
13.523412704467773,-9.316720008850098,158.74769592285156
13.016178131103516,-9.17538833618164,159.02056884765625
13.569141387939453,-9.094451904296875,158.81964111328125
13.201215744018555,-9.079050064086914,158.87203979492188
13.379545211791992,-9.075315475463867,158.848388671875
13.155973434448242,-8.689474105834961,158.96778869628906
13.417230606079102,-8.703361511230469,159.00076293945312
13.122825622558594,-8.316969871520996,158.8385467529297
13.41761302947998,-8.30380916595459,158.99191284179688
13.293802261352539,-9.87297534942627,158.778076171875
13.289321899414062,-9.652124404907227,158.7645263671875
13.289593696594238,-9.07205581665039,158.82870483398438
13.289593696594238,-9.07205581665039,158.82870483398438
13.289593696594238,-9.07205581665039,158.82870483398438
13.289593696594238,-9.07205581665039,158.82870483398438
13.289593696594238,-9.07205581665039,158.82870483398438
13.289593696594238,-9.07205581665039,158.82870483398438
13.289593696594238,-9.07205581665039,158.82870483398438
5.644476413726807,-3.9349284172058105,86.43881225585938
5.644476413726807,-3.9349284172058105,86.43881225585938
5.644476413726807,-3.9349284172058105,86.43881225585938
5.644476413726807,-3.9349284172058105,86.43881225585938
5.644476413726807,-3.9349284172058105,86.43881225585938
5.515787124633789,-4.426260948181152,86.4189453125
5.784784317016602,-4.431836128234863,86.37313842773438
5.462554931640625,-4.175503253936768,86.43922424316406
5.847640037536621,-4.187869071960449,86.41400146484375
5.422669410705566,-3.9567809104919434,86.49766540527344
5.884815216064453,-3.9919700622558594,86.53213500976562
5.570169448852539,-3.9409677982330322,86.48689270019531
5.72021484375,-3.9391613006591797,86.45370483398438
5.56446647644043,-3.5577809810638428,86.62721252441406
5.74027681350708,-3.5342044830322266,86.51642608642578
5.562658309936523,-3.1733968257904053,86.6327896118164
5.711770534515381,-3.16706919670105,86.42823791503906
5.663016319274902,-4.7284040451049805,86.40222930908203
5.650002479553223,-4.503856658935547,86.39066314697266
5.644476413726807,-3.9349284172058105,86.43881225585938
5.644476413726807,-3.9349284172058105,86.43881225585938
5.644476413726807,-3.9349284172058105,86.43881225585938
5.644476413726807,-3.9349284172058105,86.43881225585938
5.644476413726807,-3.9349284172058105,86.43881225585938
5.644476413726807,-3.9349284172058105,86.43881225585938
5.644476413726807,-3.9349284172058105,86.43881225585938
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.49246883392334,-6.923012733459473,124.97039794921875
-4.23637056350708,-6.935527801513672,125.12678527832031
-4.5438361167907715,-6.673583984375,124.91425323486328
-4.186123847961426,-6.697843551635742,125.228515625
-4.612236022949219,-6.469391345977783,124.93746948242188
-4.229266166687012,-6.521671295166016,125.35968017578125
-4.448582172393799,-6.424094200134277,125.07017517089844
-4.304145812988281,-6.429794788360596,125.13619995117188
-4.534697532653809,-6.053335189819336,125.23356628417969
-4.310187339782715,-6.019951820373535,125.15290832519531
-4.541270732879639,-5.662353515625,125.30816650390625
-4.300180435180664,-5.630807876586914,125.09555053710938
-4.396298885345459,-7.229702949523926,125.0540771484375
-4.367218971252441,-7.00427770614624,125.04541015625
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.377101898193359,-6.421812534332275,125.07169342041016
-4.377101898193359,-6.421812534332275,125.07169342041016
3.2713723182678223,-4.146251201629639,91.09262084960938
3.2713723182678223,-4.146251201629639,91.09262084960938
3.2713723182678223,-4.146251201629639,91.09262084960938
3.2713723182678223,-4.146251201629639,91.09262084960938
3.2713723182678223,-4.146251201629639,91.09262084960938
3.4779529571533203,-4.678643703460693,91.06060791015625
3.077284812927246,-4.69453239440918,91.08132934570312
3.560560703277588,-4.4181928634643555,91.08661651611328
2.990342378616333,-4.435381889343262,91.12040710449219
3.5847973823547363,-4.17391300201416,91.01405334472656
2.94834041595459,-4.184952735900879,91.07367706298828
3.366425037384033,-4.14867639541626,91.12262725830078
3.177309274673462,-4.154079914093018,91.12557983398438
3.349313974380493,-3.750593423843384,91.10289001464844
3.1546456813812256,-3.7651731967926025,91.05313873291016
3.3129568099975586,-3.3757357597351074,91.23929595947266
3.165907144546509,-3.427354574203491,91.26839447021484
3.2795205116271973,-4.973158836364746,90.96995544433594
3.2787117958068848,-4.765181541442871,91.05718231201172
3.2713723182678223,-4.146251201629639,91.09262084960938
3.2713723182678223,-4.146251201629639,91.09262084960938
3.2713723182678223,-4.146251201629639,91.09262084960938
3.2713723182678223,-4.146251201629639,91.09262084960938
3.2713723182678223,-4.146251201629639,91.09262084960938
3.2713723182678223,-4.146251201629639,91.09262084960938
3.2713723182678223,-4.146251201629639,91.09262084960938
-0.48766714334487915,-4.442237854003906,96.86495971679688
-0.48766714334487915,-4.442237854003906,96.86495971679688
-0.48766714334487915,-4.442237854003906,96.86495971679688
-0.48766714334487915,-4.442237854003906,96.86495971679688
-0.48766714334487915,-4.442237854003906,96.86495971679688
-0.2992022633552551,-4.998432159423828,96.81417846679688
-0.6762561798095703,-4.985522270202637,96.86972045898438
-0.20047634840011597,-4.753273963928223,96.7874984741211
-0.7531082630157471,-4.747634410858154,96.96527099609375
-0.24044236540794373,-4.597177505493164,96.62136840820312
-0.8086674213409424,-4.521299362182617,96.99174499511719
-0.3964598476886749,-4.445838928222656,96.89996337890625
-0.5776326656341553,-4.44892692565918,96.89280700683594
-0.37643927335739136,-4.071727752685547,97.01708984375
-0.5917669534683228,-4.082648277282715,96.73988342285156
-0.3714696764945984,-3.812047004699707,97.31214904785156
-0.5857607126235962,-3.6910228729248047,96.70860290527344
-0.5188791751861572,-5.265553951263428,96.74496459960938
-0.49261778593063354,-5.061191558837891,96.82708740234375
